Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01234","Tomatoes","2020","2020","ha","35653","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01234","Tomatoes","2020","2020","kg/ha","29343.1","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01234","Tomatoes","2021","2021","ha","29629","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01234","Tomatoes","2021","2021","kg/ha","23699.6","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01234","Tomatoes","2022","2022","ha","28331","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01234","Tomatoes","2022","2022","kg/ha","21764.1","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01234","Tomatoes","2023","2023","ha","30439","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01234","Tomatoes","2023","2023","kg/ha","18720","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01234","Tomatoes","2024","2024","ha","27823","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01234","Tomatoes","2024","2024","kg/ha","18362.6","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01970","Unmanufactured tobacco","2015","2015","ha","16441","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01970","Unmanufactured tobacco","2015","2015","kg/ha","663.8","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01970","Unmanufactured tobacco","2016","2016","ha","15042","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01970","Unmanufactured tobacco","2016","2016","kg/ha","724.3","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01970","Unmanufactured tobacco","2017","2017","ha","15311","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01970","Unmanufactured tobacco","2017","2017","kg/ha","680.8","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01970","Unmanufactured tobacco","2018","2018","ha","15189","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01970","Unmanufactured tobacco","2018","2018","kg/ha","707.4","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01970","Unmanufactured tobacco","2019","2019","ha","15181","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01970","Unmanufactured tobacco","2019","2019","kg/ha","696.1","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01970","Unmanufactured tobacco","2020","2020","ha","16357","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01970","Unmanufactured tobacco","2020","2020","kg/ha","644","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01970","Unmanufactured tobacco","2021","2021","ha","16981","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01970","Unmanufactured tobacco","2021","2021","kg/ha","613.3","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01970","Unmanufactured tobacco","2022","2022","ha","16203","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01970","Unmanufactured tobacco","2022","2022","kg/ha","616","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01970","Unmanufactured tobacco","2023","2023","ha","20580","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01970","Unmanufactured tobacco","2023","2023","kg/ha","598.8","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01970","Unmanufactured tobacco","2024","2024","ha","21399","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01970","Unmanufactured tobacco","2024","2024","kg/ha","581.6","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01658","Vanilla, raw","2015","2015","ha","23","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01658","Vanilla, raw","2015","2015","kg/ha","641.5","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01658","Vanilla, raw","2016","2016","ha","22","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01658","Vanilla, raw","2016","2016","kg/ha","660.7","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01658","Vanilla, raw","2017","2017","ha","22","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01658","Vanilla, raw","2017","2017","kg/ha","694","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01658","Vanilla, raw","2018","2018","ha","21","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01658","Vanilla, raw","2018","2018","kg/ha","725","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01658","Vanilla, raw","2019","2019","ha","21","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01658","Vanilla, raw","2019","2019","kg/ha","752.4","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01658","Vanilla, raw","2020","2020","ha","21","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01658","Vanilla, raw","2020","2020","kg/ha","744.1","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01658","Vanilla, raw","2021","2021","ha","21","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01658","Vanilla, raw","2021","2021","kg/ha","733.5","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01658","Vanilla, raw","2022","2022","ha","21","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01658","Vanilla, raw","2022","2022","kg/ha","779.9","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01658","Vanilla, raw","2023","2023","ha","21","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01658","Vanilla, raw","2023","2023","kg/ha","731.1","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01658","Vanilla, raw","2024","2024","ha","21","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01658","Vanilla, raw","2024","2024","kg/ha","733.7","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01221","Watermelons","2015","2015","ha","5444","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01221","Watermelons","2015","2015","kg/ha","35698.6","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01221","Watermelons","2016","2016","ha","7956","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01221","Watermelons","2016","2016","kg/ha","21832.2","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01221","Watermelons","2017","2017","ha","7309","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01221","Watermelons","2017","2017","kg/ha","17670.9","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01221","Watermelons","2018","2018","ha","7815","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01221","Watermelons","2018","2018","kg/ha","24157.1","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01221","Watermelons","2019","2019","ha","12886","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01221","Watermelons","2019","2019","kg/ha","25886.8","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01221","Watermelons","2020","2020","ha","17466","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01221","Watermelons","2020","2020","kg/ha","21842","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01221","Watermelons","2021","2021","ha","19405","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01221","Watermelons","2021","2021","kg/ha","18017.4","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01221","Watermelons","2022","2022","ha","18083","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01221","Watermelons","2022","2022","kg/ha","18663.9","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01221","Watermelons","2023","2023","ha","12040","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01221","Watermelons","2023","2023","kg/ha","20049.3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01221","Watermelons","2024","2024","ha","8843","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01221","Watermelons","2024","2024","kg/ha","19195.3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0111","Wheat","2015","2015","ha","120256","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0111","Wheat","2015","2015","kg/ha","1984.1","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0111","Wheat","2016","2016","ha","153119","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0111","Wheat","2016","2016","kg/ha","1402.2","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0111","Wheat","2017","2017","ha","131309","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0111","Wheat","2017","2017","kg/ha","1258.1","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0111","Wheat","2018","2018","ha","133147","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0111","Wheat","2018","2018","kg/ha","2528","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0111","Wheat","2019","2019","ha","139307","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","0111","Wheat","2019","2019","kg/ha","2628.7","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","0111","Wheat","2020","2020","ha","132231","A","Official figure",""
